word	nodeType	synsetCount	unit	count
repulsive	ADJ	3	04x28_5_-_Destiny	1
resolve	ADJ	9	04x28_5_-_Destiny	1
rid	ADJ	1	04x28_5_-_Destiny	1
right	ADJ	36	04x28_5_-_Destiny	6
safe	ADJ	7	04x28_5_-_Destiny	1
single	ADJ	10	04x28_5_-_Destiny	1
slow	ADJ	11	04x28_5_-_Destiny	1
soft	ADJ	20	04x28_5_-_Destiny	3
strong	ADJ	10	04x28_5_-_Destiny	2
stupid	ADJ	4	04x28_5_-_Destiny	1
such	ADJ	2	04x28_5_-_Destiny	1
superior	ADJ	13	04x28_5_-_Destiny	1
sure	ADJ	10	04x28_5_-_Destiny	3
true	ADJ	15	04x28_5_-_Destiny	5
unforgivable	ADJ	1	04x28_5_-_Destiny	1
useless	ADJ	1	04x28_5_-_Destiny	5
utmost	ADJ	4	04x28_5_-_Destiny	2
willing	ADJ	6	04x28_5_-_Destiny	1
wrong	ADJ	13	04x28_5_-_Destiny	3
young	ADJ	14	04x28_5_-_Destiny	1
able	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	3
afraid	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	1
alive	ADJ	7	04x01_-_Gold_Experience_-_Golden_Wind	1
amazing	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	2
bad	ADJ	17	04x01_-_Gold_Experience_-_Golden_Wind	4
basic	ADJ	6	04x01_-_Gold_Experience_-_Golden_Wind	1
beautiful	ADJ	2	04x01_-_Gold_Experience_-_Golden_Wind	1
blond	ADJ	3	04x01_-_Gold_Experience_-_Golden_Wind	1
careful	ADJ	5	04x01_-_Gold_Experience_-_Golden_Wind	1
careless	ADJ	3	04x01_-_Gold_Experience_-_Golden_Wind	1
certain	ADJ	7	04x01_-_Gold_Experience_-_Golden_Wind	1
cheap	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	3
cool	ADJ	11	04x01_-_Gold_Experience_-_Golden_Wind	1
creepy	ADJ	2	04x01_-_Gold_Experience_-_Golden_Wind	1
dangerous	ADJ	2	04x01_-_Gold_Experience_-_Golden_Wind	1
dead	ADJ	21	04x01_-_Gold_Experience_-_Golden_Wind	1
different	ADJ	5	04x01_-_Gold_Experience_-_Golden_Wind	1
dumb	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	1
earnest	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	2
eloquent	ADJ	1	04x01_-_Gold_Experience_-_Golden_Wind	1
empty	ADJ	10	04x01_-_Gold_Experience_-_Golden_Wind	1
entertaining	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	1
expensive	ADJ	1	04x01_-_Gold_Experience_-_Golden_Wind	1
famous	ADJ	1	04x01_-_Gold_Experience_-_Golden_Wind	1
fast	ADJ	15	04x01_-_Gold_Experience_-_Golden_Wind	2
fatal	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	1
first	ADJ	16	04x01_-_Gold_Experience_-_Golden_Wind	3
good	ADJ	27	04x01_-_Gold_Experience_-_Golden_Wind	3
great	ADJ	7	04x01_-_Gold_Experience_-_Golden_Wind	1
gross	ADJ	10	04x01_-_Gold_Experience_-_Golden_Wind	1
harmless	ADJ	1	04x01_-_Gold_Experience_-_Golden_Wind	1
heavy	ADJ	30	04x01_-_Gold_Experience_-_Golden_Wind	1
high	ADJ	18	04x01_-_Gold_Experience_-_Golden_Wind	1
hilarious	ADJ	1	04x01_-_Gold_Experience_-_Golden_Wind	1
honest	ADJ	7	04x01_-_Gold_Experience_-_Golden_Wind	1
horrible	ADJ	1	04x01_-_Gold_Experience_-_Golden_Wind	1
impossible	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	2
internal	ADJ	5	04x01_-_Gold_Experience_-_Golden_Wind	5
japanese	ADJ	3	04x01_-_Gold_Experience_-_Golden_Wind	4
jealous	ADJ	2	04x01_-_Gold_Experience_-_Golden_Wind	1
last	ADJ	21	04x01_-_Gold_Experience_-_Golden_Wind	1
least	ADJ	3	04x01_-_Gold_Experience_-_Golden_Wind	1
little	ADJ	10	04x01_-_Gold_Experience_-_Golden_Wind	1
long	ADJ	12	04x01_-_Gold_Experience_-_Golden_Wind	1
loud	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	1
loyal	ADJ	3	04x01_-_Gold_Experience_-_Golden_Wind	1
main	ADJ	5	04x01_-_Gold_Experience_-_Golden_Wind	36
many	ADJ	1	04x01_-_Gold_Experience_-_Golden_Wind	1
middle	ADJ	9	04x01_-_Gold_Experience_-_Golden_Wind	1
more	ADJ	5	04x01_-_Gold_Experience_-_Golden_Wind	4
much	ADJ	7	04x01_-_Gold_Experience_-_Golden_Wind	1
new	ADJ	12	04x01_-_Gold_Experience_-_Golden_Wind	1
nice	ADJ	6	04x01_-_Gold_Experience_-_Golden_Wind	1
okay	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	2
old	ADJ	9	04x01_-_Gold_Experience_-_Golden_Wind	1
only	ADJ	9	04x01_-_Gold_Experience_-_Golden_Wind	1
ordinary	ADJ	7	04x01_-_Gold_Experience_-_Golden_Wind	1
other	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	5
own	ADJ	2	04x01_-_Gold_Experience_-_Golden_Wind	7
part	ADJ	18	04x01_-_Gold_Experience_-_Golden_Wind	1
possible	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	1
powerful	ADJ	6	04x01_-_Gold_Experience_-_Golden_Wind	2
responsible	ADJ	3	04x01_-_Gold_Experience_-_Golden_Wind	2
right	ADJ	36	04x01_-_Gold_Experience_-_Golden_Wind	8
rude	ADJ	5	04x01_-_Gold_Experience_-_Golden_Wind	1
safe	ADJ	7	04x01_-_Gold_Experience_-_Golden_Wind	2
same	ADJ	6	04x01_-_Gold_Experience_-_Golden_Wind	3
second	ADJ	15	04x01_-_Gold_Experience_-_Golden_Wind	3
serious	ADJ	6	04x01_-_Gold_Experience_-_Golden_Wind	2
shiny	ADJ	3	04x01_-_Gold_Experience_-_Golden_Wind	1
similar	ADJ	5	04x01_-_Gold_Experience_-_Golden_Wind	1
sorry	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	5
southern	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	1
special	ADJ	10	04x01_-_Gold_Experience_-_Golden_Wind	1
sure	ADJ	10	04x01_-_Gold_Experience_-_Golden_Wind	6
thin	ADJ	13	04x01_-_Gold_Experience_-_Golden_Wind	1
third	ADJ	8	04x01_-_Gold_Experience_-_Golden_Wind	3
tiring	ADJ	5	04x01_-_Gold_Experience_-_Golden_Wind	1
unconscious	ADJ	4	04x01_-_Gold_Experience_-_Golden_Wind	1
unusual	ADJ	3	04x01_-_Gold_Experience_-_Golden_Wind	1
useless	ADJ	1	04x01_-_Gold_Experience_-_Golden_Wind	5
well	ADJ	22	04x01_-_Gold_Experience_-_Golden_Wind	1
whole	ADJ	8	04x01_-_Gold_Experience_-_Golden_Wind	2
wrong	ADJ	13	04x01_-_Gold_Experience_-_Golden_Wind	1
-	ADJ	0	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	2
More	ADJ	5	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
able	ADJ	4	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	5
alive	ADJ	7	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	3
aware	ADJ	2	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
blessed	ADJ	10	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	2
busy	ADJ	6	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
caref	ADJ	0	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
clear	ADJ	45	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
clever	ADJ	3	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
close	ADJ	37	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	3
cornered	ADJ	4	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
dangerous	ADJ	2	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
dead	ADJ	21	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	3
exact	ADJ	4	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
fast	ADJ	15	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
few	ADJ	2	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	2
final	ADJ	5	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
first	ADJ	16	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
free	ADJ	22	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
full	ADJ	13	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
good	ADJ	27	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	4
grateful	ADJ	2	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
hi	ADJ	2	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
honest	ADJ	7	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
human	ADJ	4	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
important	ADJ	5	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
impossible	ADJ	4	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
internal	ADJ	5	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	3
invincible	ADJ	1	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
last	ADJ	21	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
little	ADJ	10	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
long	ADJ	12	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
low	ADJ	16	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
lucky	ADJ	3	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
main	ADJ	5	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	17
many	ADJ	1	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	2
mean	ADJ	16	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
medical	ADJ	4	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
mental	ADJ	5	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	2
more	ADJ	5	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	2
much	ADJ	7	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
only	ADJ	9	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
perfect	ADJ	5	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
pitiful	ADJ	3	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
right	ADJ	36	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	6
second	ADJ	15	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
sever	ADJ	2	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
strong	ADJ	10	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	3
subclavian	ADJ	1	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
sure	ADJ	10	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	2
true	ADJ	15	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	2
underground	ADJ	6	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
useless	ADJ	1	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	50
utter	ADJ	6	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	2
weak	ADJ	12	04x31_-_Green_Day_and_Oasis__Part_2_-_Green_Tea_and_Sanctuary__Part_2	1
able	ADJ	4	04x13_5_-_The_Beginning_of_Golden_Wind	5
about	ADJ	8	04x13_5_-_The_Beginning_of_Golden_Wind	2
absolute	ADJ	6	04x13_5_-_The_Beginning_of_Golden_Wind	1
annoying	ADJ	3	04x13_5_-_The_Beginning_of_Golden_Wind	1
awkward	ADJ	6	04x13_5_-_The_Beginning_of_Golden_Wind	1
bad	ADJ	17	04x13_5_-_The_Beginning_of_Golden_Wind	4
big	ADJ	17	04x13_5_-_The_Beginning_of_Golden_Wind	1
clean	ADJ	31	04x13_5_-_The_Beginning_of_Golden_Wind	1
close	ADJ	37	04x13_5_-_The_Beginning_of_Golden_Wind	3
crazy	ADJ	6	04x13_5_-_The_Beginning_of_Golden_Wind	1
creepy	ADJ	2	04x13_5_-_The_Beginning_of_Golden_Wind	1
despicable	ADJ	1	04x13_5_-_The_Beginning_of_Golden_Wind	1
determined	ADJ	13	04x13_5_-_The_Beginning_of_Golden_Wind	1
fine	ADJ	10	04x13_5_-_The_Beginning_of_Golden_Wind	1
first	ADJ	16	04x13_5_-_The_Beginning_of_Golden_Wind	1
forgivable	ADJ	1	04x13_5_-_The_Beginning_of_Golden_Wind	1
good	ADJ	27	04x13_5_-_The_Beginning_of_Golden_Wind	4
hard	ADJ	22	04x13_5_-_The_Beginning_of_Golden_Wind	1
heavy	ADJ	30	04x13_5_-_The_Beginning_of_Golden_Wind	1
high	ADJ	18	04x13_5_-_The_Beginning_of_Golden_Wind	1
important	ADJ	5	04x13_5_-_The_Beginning_of_Golden_Wind	3
impossible	ADJ	4	04x13_5_-_The_Beginning_of_Golden_Wind	1
incredible	ADJ	1	04x13_5_-_The_Beginning_of_Golden_Wind	1
innocent	ADJ	8	04x13_5_-_The_Beginning_of_Golden_Wind	1
intelligent	ADJ	4	04x13_5_-_The_Beginning_of_Golden_Wind	1
intense	ADJ	3	04x13_5_-_The_Beginning_of_Golden_Wind	1
internal	ADJ	5	04x13_5_-_The_Beginning_of_Golden_Wind	16
jeez	ADJ	0	04x13_5_-_The_Beginning_of_Golden_Wind	1
lame	ADJ	5	04x13_5_-_The_Beginning_of_Golden_Wind	1
last	ADJ	21	04x13_5_-_The_Beginning_of_Golden_Wind	4
left	ADJ	24	04x13_5_-_The_Beginning_of_Golden_Wind	4
light	ADJ	47	04x13_5_-_The_Beginning_of_Golden_Wind	5
little	ADJ	10	04x13_5_-_The_Beginning_of_Golden_Wind	5
loose	ADJ	18	04x13_5_-_The_Beginning_of_Golden_Wind	1
main	ADJ	5	04x13_5_-_The_Beginning_of_Golden_Wind	17
more	ADJ	5	04x13_5_-_The_Beginning_of_Golden_Wind	3
normal	ADJ	5	04x13_5_-_The_Beginning_of_Golden_Wind	1
old	ADJ	9	04x13_5_-_The_Beginning_of_Golden_Wind	1
open	ADJ	36	04x13_5_-_The_Beginning_of_Golden_Wind	1
other	ADJ	4	04x13_5_-_The_Beginning_of_Golden_Wind	3
ow	ADJ	0	04x13_5_-_The_Beginning_of_Golden_Wind	1
own	ADJ	2	04x13_5_-_The_Beginning_of_Golden_Wind	1
perfect	ADJ	5	04x13_5_-_The_Beginning_of_Golden_Wind	1
possible	ADJ	4	04x13_5_-_The_Beginning_of_Golden_Wind	4
powerful	ADJ	6	04x13_5_-_The_Beginning_of_Golden_Wind	2
ready	ADJ	8	04x13_5_-_The_Beginning_of_Golden_Wind	1
real	ADJ	13	04x13_5_-_The_Beginning_of_Golden_Wind	1
right	ADJ	36	04x13_5_-_The_Beginning_of_Golden_Wind	2
safe	ADJ	7	04x13_5_-_The_Beginning_of_Golden_Wind	1
same	ADJ	6	04x13_5_-_The_Beginning_of_Golden_Wind	3
secret	ADJ	14	04x13_5_-_The_Beginning_of_Golden_Wind	2
several	ADJ	3	04x13_5_-_The_Beginning_of_Golden_Wind	1
sharp	ADJ	15	04x13_5_-_The_Beginning_of_Golden_Wind	1
slow	ADJ	11	04x13_5_-_The_Beginning_of_Golden_Wind	3
small	ADJ	13	04x13_5_-_The_Beginning_of_Golden_Wind	2
strong	ADJ	10	04x13_5_-_The_Beginning_of_Golden_Wind	1
stupid	ADJ	4	04x13_5_-_The_Beginning_of_Golden_Wind	1
sure	ADJ	10	04x13_5_-_The_Beginning_of_Golden_Wind	1
terrifying	ADJ	2	04x13_5_-_The_Beginning_of_Golden_Wind	1
tiny	ADJ	1	04x13_5_-_The_Beginning_of_Golden_Wind	1
true	ADJ	15	04x13_5_-_The_Beginning_of_Golden_Wind	1
trustworthy	ADJ	2	04x13_5_-_The_Beginning_of_Golden_Wind	2
unable	ADJ	3	04x13_5_-_The_Beginning_of_Golden_Wind	1
unbelievable	ADJ	2	04x13_5_-_The_Beginning_of_Golden_Wind	1
unlucky	ADJ	2	04x13_5_-_The_Beginning_of_Golden_Wind	1
useless	ADJ	1	04x13_5_-_The_Beginning_of_Golden_Wind	9
well	ADJ	22	04x13_5_-_The_Beginning_of_Golden_Wind	1
whole	ADJ	8	04x13_5_-_The_Beginning_of_Golden_Wind	1
wobbly	ADJ	2	04x13_5_-_The_Beginning_of_Golden_Wind	1
worth	ADJ	5	04x13_5_-_The_Beginning_of_Golden_Wind	1
wrong	ADJ	13	04x13_5_-_The_Beginning_of_Golden_Wind	3
-	ADJ	0	04x25_-_Spice_Girl_-_Spicy_Lady	1
able	ADJ	4	04x25_-_Spice_Girl_-_Spicy_Lady	5
alive	ADJ	7	04x25_-_Spice_Girl_-_Spicy_Lady	4
chinese	ADJ	4	04x25_-_Spice_Girl_-_Spicy_Lady	1
complete	ADJ	10	04x25_-_Spice_Girl_-_Spicy_Lady	1
dangerous	ADJ	2	04x25_-_Spice_Girl_-_Spicy_Lady	1
dead	ADJ	21	04x25_-_Spice_Girl_-_Spicy_Lady	2
elastic	ADJ	4	04x25_-_Spice_Girl_-_Spicy_Lady	2
fast	ADJ	15	04x25_-_Spice_Girl_-_Spicy_Lady	2
fitting	ADJ	15	04x25_-_Spice_Girl_-_Spicy_Lady	1
fleshy	ADJ	2	04x25_-_Spice_Girl_-_Spicy_Lady	1
hard	ADJ	22	04x25_-_Spice_Girl_-_Spicy_Lady	1
important	ADJ	5	04x25_-_Spice_Girl_-_Spicy_Lady	1
impossible	ADJ	4	04x25_-_Spice_Girl_-_Spicy_Lady	3
internal	ADJ	5	04x25_-_Spice_Girl_-_Spicy_Lady	18
invincible	ADJ	1	04x25_-_Spice_Girl_-_Spicy_Lady	4
lame	ADJ	5	04x25_-_Spice_Girl_-_Spicy_Lady	1
least	ADJ	3	04x25_-_Spice_Girl_-_Spicy_Lady	1
left	ADJ	24	04x25_-_Spice_Girl_-_Spicy_Lady	5
likely	ADJ	5	04x25_-_Spice_Girl_-_Spicy_Lady	1
little	ADJ	10	04x25_-_Spice_Girl_-_Spicy_Lady	2
local	ADJ	5	04x25_-_Spice_Girl_-_Spicy_Lady	1
main	ADJ	5	04x25_-_Spice_Girl_-_Spicy_Lady	20
more	ADJ	5	04x25_-_Spice_Girl_-_Spicy_Lady	2
new	ADJ	12	04x25_-_Spice_Girl_-_Spicy_Lady	1
okay	ADJ	4	04x25_-_Spice_Girl_-_Spicy_Lady	1
ominous	ADJ	2	04x25_-_Spice_Girl_-_Spicy_Lady	1
only	ADJ	9	04x25_-_Spice_Girl_-_Spicy_Lady	1
open	ADJ	36	04x25_-_Spice_Girl_-_Spicy_Lady	1
opposite	ADJ	11	04x25_-_Spice_Girl_-_Spicy_Lady	2
other	ADJ	4	04x25_-_Spice_Girl_-_Spicy_Lady	1
past	ADJ	6	04x25_-_Spice_Girl_-_Spicy_Lady	1
powerful	ADJ	6	04x25_-_Spice_Girl_-_Spicy_Lady	1
private	ADJ	5	04x25_-_Spice_Girl_-_Spicy_Lady	1
right	ADJ	36	04x25_-_Spice_Girl_-_Spicy_Lady	1
safe	ADJ	7	04x25_-_Spice_Girl_-_Spicy_Lady	1
second	ADJ	15	04x25_-_Spice_Girl_-_Spicy_Lady	3
several	ADJ	3	04x25_-_Spice_Girl_-_Spicy_Lady	1
severe	ADJ	6	04x25_-_Spice_Girl_-_Spicy_Lady	1
slow	ADJ	11	04x25_-_Spice_Girl_-_Spicy_Lady	2
small	ADJ	13	04x25_-_Spice_Girl_-_Spicy_Lady	1
soft	ADJ	20	04x25_-_Spice_Girl_-_Spicy_Lady	7
strange	ADJ	3	04x25_-_Spice_Girl_-_Spicy_Lady	2
strong	ADJ	10	04x25_-_Spice_Girl_-_Spicy_Lady	2
stupid	ADJ	4	04x25_-_Spice_Girl_-_Spicy_Lady	1
sure	ADJ	10	04x25_-_Spice_Girl_-_Spicy_Lady	1
tiny	ADJ	1	04x25_-_Spice_Girl_-_Spicy_Lady	2
tricky	ADJ	3	04x25_-_Spice_Girl_-_Spicy_Lady	1
troublesome	ADJ	1	04x25_-_Spice_Girl_-_Spicy_Lady	1
true	ADJ	15	04x25_-_Spice_Girl_-_Spicy_Lady	2
unbelievable	ADJ	2	04x25_-_Spice_Girl_-_Spicy_Lady	1
unfortunate	ADJ	4	04x25_-_Spice_Girl_-_Spicy_Lady	1
vengeful	ADJ	1	04x25_-_Spice_Girl_-_Spicy_Lady	1
wet	ADJ	9	04x25_-_Spice_Girl_-_Spicy_Lady	2
wide	ADJ	11	04x25_-_Spice_Girl_-_Spicy_Lady	1
wrong	ADJ	13	04x25_-_Spice_Girl_-_Spicy_Lady	1
young	ADJ	14	04x25_-_Spice_Girl_-_Spicy_Lady	1
able	ADJ	4	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	9
about	ADJ	8	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
alive	ADJ	7	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
amazing	ADJ	4	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
available	ADJ	3	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
awful	ADJ	7	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
berserk	ADJ	2	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
blank	ADJ	8	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
close	ADJ	37	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
clueless	ADJ	1	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
dangerous	ADJ	2	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
dark	ADJ	16	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
dead	ADJ	21	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	3
despicable	ADJ	1	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
determined	ADJ	13	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
easy	ADJ	15	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
fine	ADJ	10	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	2
first	ADJ	16	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	2
foolish	ADJ	2	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
forgivable	ADJ	1	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
golden	ADJ	6	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
good	ADJ	27	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	2
gross	ADJ	10	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
heavy	ADJ	30	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	5
high	ADJ	18	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
important	ADJ	5	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	3
impossible	ADJ	4	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
innocent	ADJ	8	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	2
internal	ADJ	5	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	3
last	ADJ	21	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
less	ADJ	5	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
light	ADJ	47	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	9
little	ADJ	10	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
long	ADJ	12	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	3
main	ADJ	5	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	23
more	ADJ	5	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	5
old	ADJ	9	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	6
only	ADJ	9	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	3
other	ADJ	4	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	3
own	ADJ	2	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
passionate	ADJ	1	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
perfect	ADJ	5	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
possible	ADJ	4	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	5
powerful	ADJ	6	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
religious	ADJ	5	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
right	ADJ	36	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	3
righteous	ADJ	2	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
same	ADJ	6	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
sane	ADJ	2	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
similar	ADJ	5	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	2
simple	ADJ	9	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
slow	ADJ	11	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	3
sorry	ADJ	4	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	2
special	ADJ	10	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
sticky	ADJ	5	04x04_-_Joining_the_g_ng_-_Joining_the_Famiglia	1
